Business Name,Full Name,First Name,Last Name,Street Address,Valid To,State,Zip,Description,Phone Number,Phone Number 1,Email,Business_Site,Social_Media,Record_Type,Category,Rating,Reviews,Source_URL,Detail_Url,Services,Latitude,Longitude,Occupation,Business_Type,Lead_Source,State_Abrv,State_TZ,State_Type,SIC_Sectors,SIC_Categories,SIC_Industries,NAICS_Code,Quick_Occupation,Scraped_date,Meta_Description
Greenwood Motel,,,,1110 S. Second St.,,OH,45167,,,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/greenwood-motel-826,,,,Hotels/Motels,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:30,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Hoxworth Blood Center,,,,3130 Highland Ave,,OH,45219,,(513) 558-1233,,,http://hoxworth.org,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/hoxworth-blood-center-856,,,,Education,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:31,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Green Crest Motel,,,,,,,,,,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/green-crest-motel-618,,,,,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:31,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Donna's Dynamite Deals - East,,,,212 Katelin Lane,,OH,45154,,(937) 618-9136,,,,https://www.facebook.com/pages/category/Advertising-Marketing/Donnas-Dynamite-Deals-East-2092273531036574/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/donna-s-dynamite-deals-east-76,,,,Advertising & Media,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:32,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Gaslight Theater Players,,,,9908 West Fork Rd.,,OH,45121,,(937) 618-0572,,,https://gaslighttheaterplayers.com/,https://www.facebook.com/Gaslight-Theater-Players-440136816073294,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/gaslight-theater-players-884,,,,Community & Civic Organizations,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:32,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Georgetown Save-A-Lot,,,,PO Box 1058,,KY,42719,,(270) 465-8675,,,,https://www.facebook.com/savealot/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/georgetown-save-a-lot-109,,,,Shopping & Specialty Retail,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:32,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Cartemps Rental LLC,,,,105 Agency Lane,,OH,45154,,(937) 444-1467,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/cartemps-rental-llc-54,,,,Automotive & Marine,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:32,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
"Champion Media (Brown County Press, The News Democrat, Ripley Bee)",,,,219 S. High St,,Ohio,45154,,(937) 444-3441,,,http://www.browncountypress.com,https://www.facebook.com/The-Brown-County-Press-326076748445/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/champion-media-brown-county-press-the-news-democrat-ripley-bee-40,,,,Advertising & Media,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:32,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Business Directory Search,,,,,,,,,,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list,,,,,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:32,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Chatfield College,,,,20918 St. Rt. 251,,OH,45118,,(513) 875-3344,,,http://www.chatfield.edu,"https://www.linkedin.com/school/718636, https://www.facebook.com/ChatfieldCollege/, https://twitter.com/ChatfieldCol, https://www.instagram.com/chatfieldcollege/",Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/chatfield-college-56,,,,Education,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:32,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Flash Baseball LLC,,,,1426 State Route 125,,OH,45130,,(513) 460-2302,,,http://www.flashbaseball.org,https://www.facebook.com/flashbaseball,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/flash-baseball-llc-905,,,,Sports Facility,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:33,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Cahall Funeral Homes,,,,204 W. State St.,,OH,45121,,(937) 378-6384,,,http://www.cahallfuneralhomes.com,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/cahall-funeral-homes-851,,,,,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:33,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Everyday Cut And Tan,,,,711 South High Street,,OH,45154,,9374440261,,,,https://www.facebook.com/pg/everydaycutandtan/posts/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/everyday-cut-and-tan-746,,,,Personal Services & Care,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:33,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
FRS Transportation,,,,313 Chillicothe Ave,,OH,45133,,1-937-483-1617,,,http://www.frstransportation.org,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/frs-transportation-hillsboro-969,,,,Transportation,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:33,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Georgetown Marble & Granite,,,,401 E. North Street,,OH,45121,,(937) 378-6314,,,http://www.georgetownmarbleandgranite@gmail.com,https://www.facebook.com/gmgmonuments/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/georgetown-marble-granite-256,,,,,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:33,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Edward Jones - Nick Gray,,,,613 W. Main Street,,OH,45154,,(937) 444-1660,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/edward-jones-nick-gray-83,,,,Finance,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:33,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Eagle Creek Swine LLC,,,,8232 Black Rd.,,OH,45168,,(937) 725-8497,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/eagle-creek-swine-llc-80,,,,Agriculture,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:33,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Fraternal Order of Eagles # 2293,,,,600 Mt. Orab Pike,,OH,45121,,(937) 378-4330,,,,https://www.facebook.com/gtownfoe2293/?rf=211325038912683,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/fraternal-order-of-eagles-2293-98,,,,Community & Civic Organizations,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:33,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Farm Credit Mid-America,,,,100 Grieshop Street,,OH,45154,,(513) 322-2786,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/farm-credit-mid-america-86,,,,Finance,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:33,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Eastern Brown Local School,,,,11479 US 62,,OH,45697,,(937) 695-9030,,,,https://www.facebook.com/EasternLocalBrown/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/eastern-brown-local-school-81,,,,Education,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Edward Jones - Jim Holden,,,,101 N. Main Street,,OH,45121,,(937) 378-4939,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/edward-jones-jim-holden-82,,,,Finance,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
First State Bank - Georgetown,,,,4928 S.R. 125,,OH,45121,,(937) 378-2595,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/first-state-bank-georgetown-94,,,,Finance,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
First State Bank - Fayetteville,,,,19575 U.S. Hwy. 68,,OH,45118,,(513) 875-8151,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/first-state-bank-fayetteville-93,,,,Finance,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Friendly Meadows Golf Course,,,,809 State Route 125,,OH,45130,,(937) 379-1050,,,http://www.friendlymeadowsgolf.com,https://www.facebook.com/FriendlyMeadowsGolfCourse/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/friendly-meadows-golf-course-99,,,,Sports & Recreation,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Fayetteville-Perry Local School District,,,,551 S Apple St,,OH,45118,,,,,http://www.fp.k12.oh.us/,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/fayetteville-perry-local-school-district-89,,,,Education,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
First State Bank - Winchester,,,,19230 State Route 136,,OH,45697,,(937) 695-0331,,,https://www.fsb4me.com/,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/first-state-bank-winchester-92,,,,Finance,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Ess Tee Marie Boutique,,,,101 S. Apple Street,,OH,45121,,(937) 618-0503,,,http://esteemarieboutique.com,https://www.facebook.com/essteemarieboutique/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/ess-tee-marie-boutique-84,,,,Shopping & Specialty Retail,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Fifth Third Bank - Georgetown,,,,4899 St. Rt. 125,,OH,45121,,(937) 378-6111,,,https://locations.53.com/oh/georgetown/4899-state-route-125.html,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/fifth-third-bank-georgetown-91,,,,Finance,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Farrell Incorporated - Georgetown,,,,205 West State Street,,OH,45121,,(937) 378-6757,,,http://farrellinc.net,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/farrell-incorporated-georgetown-87,,,,Accounting Services & Tax Preparation,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:34,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Ethereal Pen Productions,,,,4762 Bardwell Buford Rd,,OH,45154,,(513) 601-8202,,,http://etherealpen.com,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/ethereal-pen-productions-993,,,,Business & Professional Services,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:35,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Community Bowling Lanes,,,,,,,,,,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/community-bowling-lanes-411,,,,,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:35,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
First State Bank - Mt. Orab,,,,501 W. Main St.,,OH,45154,,(937) 444-2380,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/first-state-bank-mt-orab-95,,,,Finance,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:35,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Chris's Collectables,,,,100 W. Main St.,,OH,45154,,,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/chris-s-collectables-833,,,,Shopping & Specialty Retail,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:35,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
City Directory,,,,PO Box 265,,IA,50421,,,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/city-directory-63,,,,Advertising & Media,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:35,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
CrossCountry Mortgage,,,,202 S. High St,,OH,45154,,(513) 322-1440,,,https://crosscountrymortgage.com/Team-Denton/,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/crosscountry-mortgage-966,,,,Business & Professional Services,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:35,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
"Fayetteville Fire Department, Inc",,,,100 North Apple Street,,OH,45118,,(513) 875-2202,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/fayetteville-fire-department-inc-90,,,,Fire Department,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:35,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Cherry Ridge Therapeutic Learning Program,,,,4158 Vinegar Hill Road,,OH,45121,,(513) 377-2381,,,http://www.cherryridgefarms.org,https://www.facebook.com/Cherry-Ridge-Therapeutic-Learning-Programs-590263221082422/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/cherry-ridge-therapeutic-learning-program-57,,,,Community & Civic Organizations,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:35,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Cincy Magazine,,,,"30 Garfield Place, Suite 440",,OH,45202,,(513) 297-6219,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/cincy-magazine-986,,,,,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
First State Bank - Ripley,,,,252 S. Second St.,,OH,45167,,(937) 392-4349,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/first-state-bank-ripley-96,,,,Finance,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Colonial Garage Door Company,,,,PO Box 479,,OH,45154,,(937) 444-2734,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/colonial-garage-door-company-64,,,,Construction,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Cherry Street Eatery,,,,112 E. Cherry St.,,OH,45121,,(937) 378-0130,,,,https://www.facebook.com/pages/category/American-Restaurant/Cherry-St-Eatery-207395169835934/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/cherry-street-eatery-58,,,,Local Eats,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Corner mart,,,,10192 st rt 125,,OH,45168,,(937) 515-7735,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/corner-mart-990,,,,Fast Food,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Farrell Incorporated - Mt. Orab,,,,613 West Main St.,,OH,45154,,(937) 444-4829,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/farrell-incorporated-mt-orab-88,,,,Accounting Services & Tax Preparation,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Collins Collision Center,,,,209 N High St,,OH,45154,,(937) 444-3491,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/collins-collision-center-66,,,,Collision Repair Facility,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
"Courthouse Square Association, Inc.",,,,420 N. Water Street,,OH,45121,,(937) 213-6789,,,http://summeronthesquare.info,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/courthouse-square-association-inc-103,,,,Community & Civic Organizations,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Cottage House Flowers and Gifts,,,,110 E. State St.,,OH,45121,,(937) 378-8073,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/cottage-house-flowers-and-gifts-982,,,,Retail,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Colonial Post and Fence,,,,12826 US Rt 68,,Ohio,45106,,(937) 444-2734,,,http://www.colonialpostandfence.com,"https://www.linkedin.com/company/colonial-post-&-fence, http://facebook.com/pages/Colonial_Post_and_Fence, http://www.twitter.com/colonial_fence, https://www.instagram.com/colonialpostandfence",Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/colonial-post-and-fence-65,,,,Construction,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
CMT Components,,,,8319 Ashridge Arnheim Road,,OH,45171,,(937) 446-3400,,,https://www.cmtcomponents.com/,https://www.facebook.com/cmtcomponents/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/cmt-components-52,,,,Retail,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:36,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Cricket Valley Structures,,,,7007 State Route 125,,OH,45121,,(937) 377-1320,,,http://cricketvalleystructures.com,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/cricket-valley-structures-255,,,,,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:37,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Connie Patrick,,,,,,,,,(937) 378-6705,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/connie-patrick-67,,,,Individual,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:37,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Cindoco Wood Products,,,,410 Mt. Clifton Dr.,,OH,45154,,(937) 444-2504,,,http://www.cindoco.com,"https://www.facebook.com/CindocoWood/, https://www.instagram.com/cindocowood/?hl=en",Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/cindoco-wood-products-61,,,,"Manufacturing, Production & Wholesale",,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:37,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Carstar of Mt. Orab,,,,221 Eastwood Road,,OH,45176,,(937) 444-7827,,,http://www.carstar.com,https://www.facebook.com/CARSTARMountOrab/,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/carstar-of-mt-orab-53,,,,Collision Repair Facility,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:37,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Child Focus,,,,710 N. High Street,,Ohio,45154,,(937) 444-1613,,,https://www.child-focus.org/,"https://www.linkedin.com/company/child-focus, https://www.facebook.com/ChildFocus/",Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/child-focus-60,,,,Community & Civic Organizations,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:37,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Grandma's Pizza,,,,108 N. High St.,,OH,45154,,,,,,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/grandma-s-pizza-799,,,,Casual Dining,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:37,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
Coffee Loft,,,,105 East Grant Ave,,OH,45121,,,,,https://gtowncoffeeloft.com/,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/coffee-loft-963,,,,Local Eats,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:37,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
"G.J. Berding Surveying, Inc.",,,,741 Main Street,,OH,45150,,(513) 831-5505,,,http://www.berdingsurveying.com/,,Business,,,,https://business.browncountyohiochamber.com/list/,https://business.browncountyohiochamber.com/list/member/g-j-berding-surveying-inc-100,,,,Surveyors,,browncountyohiochamber,,,,,,,,,2022-12-09 11:18:37,The easy way to find businesses and members in the Brown County Ohio Chamber of Commerce
