URL,LATITUDE,LONGITUDE
https://www.redfin.com/TX/Houston/11039-Cedarview-Ln-77041/home/30127270,29.8607666,-95.5723733
https://www.redfin.com/TX/Houston/8430-Battleoak-Dr-77040/home/30579743,29.8831186,-95.5223218
https://www.redfin.com/TX/Houston/16703-Gold-Bridge-Ct-77053/home/32805317,29.5839803,-95.4731733
https://www.redfin.com/TX/Houston/2806-Shadowdale-Dr-77043/home/30256469,29.8232296,-95.5535657
https://www.redfin.com/TX/Houston/6633-W-Airport-Blvd-77035/unit-1105/home/30526134,29.642465,-95.5064398
https://www.redfin.com/TX/Houston/6315-Porterway-Dr-77084/home/30498253,29.8670126,-95.6807831
https://www.redfin.com/TX/Houston/3717-Main-Poplar-Dr-77025/home/143752719,29.6618525,-95.4378738
https://www.redfin.com/TX/HOUSTON/QUEENSLAND-ST-77028/home/29666429,29.80818,-95.271158
https://www.redfin.com/TX/Houston/11807-Triola-Ln-77072/home/30209895,29.6975221,-95.5861599
https://www.redfin.com/TX/Houston/8114-Grafton-St-77017/home/29729858,29.6922274,-95.2767438
https://www.redfin.com/TX/Houston/2692-1-2-Campbell-Rd-77080/home/29449795,29.8184674,-95.5259911
https://www.redfin.com/TX/Houston/1147-Verde-Trails-Dr-77073/home/29489590,29.9781749,-95.40367
https://www.redfin.com/TX/Houston/9022-Lupton-Ct-77055/home/30218063,29.7930738,-95.5136323
https://www.redfin.com/TX/Houston/10047-Westpark-Dr-77042/unit-73/home/30422538,29.7220677,-95.5429647
https://www.redfin.com/TX/Katy/23811-Flower-Bud-77494/home/33152252,29.7029891,-95.7869623
https://www.redfin.com/TX/Houston/2750-Holly-Hall-St-77054/unit-709/home/30573420,29.6847162,-95.3852112
https://www.redfin.com/TX/Bellaire/5127-Mimosa-Dr-77401/home/30053955,29.6901278,-95.4706954
https://www.redfin.com/TX/Houston/10735-Plum-Dale-Way-77034/home/29417851,29.6098416,-95.1953351
https://www.redfin.com/TX/West-University-Place/2803-Tangley-St-77005/home/29858515,29.7200277,-95.4223252
https://www.redfin.com/TX/Houston/880-Tully-St-77079/unit-2/home/30296835,29.7783835,-95.6010579
https://www.redfin.com/TX/Houston/6003-Harrisburg-Blvd-77011/home/108947407,29.740281,-95.315457
https://www.redfin.com/TX/Porter/3002-Wedgewood-Cove-WAY-77365/home/183013587,30.093604,-95.186344
https://www.redfin.com/TX/Houston/6019-Santa-Bernadetta-77017/home/147722507,29.6711562,-95.2583437
https://www.redfin.com/TX/Houston/14111-Briarworth-Dr-77077/home/30330617,29.7442469,-95.6390863
https://www.redfin.com/TX/Houston/1918-Redway-Ln-77062/home/30184944,29.5658039,-95.1161627
https://www.redfin.com/TX/Humble/2018-Round-Spring-Dr-77339/home/30309740,30.0569525,-95.2206946
https://www.redfin.com/TX/Cypress/27222-Sable-Oaks-Ln-77433/home/29250776,29.9443978,-95.7165321
https://www.redfin.com/TX/Houston/7900-Westheimer-Rd-77063/unit-120/home/30424858,29.7411642,-95.5062554
https://www.redfin.com/TX/Houston/713-E-40th-St-77022/home/29705238,29.8224261,-95.3902912
https://www.redfin.com/TX/Houston/1749-Des-Jardines-St-77023/home/29822141,29.7230477,-95.3218303
https://www.redfin.com/TX/Houston/12018-Sugar-Springs-Dr-77077/home/30304603,29.7488266,-95.5922621
https://www.redfin.com/TX/Houston/8434-Bluegate-St-77025/home/30074452,29.6892838,-95.4225316
https://www.redfin.com/TX/Houston/1528-Telephone-Rd-77023/home/29827340,29.728406,-95.3262419
https://www.redfin.com/TX/Richmond/7411-Sabinal-Creek-Dr-77407/home/32622270,29.6955765,-95.7583111
https://www.redfin.com/TX/Houston/6023-Claridge-Dr-77096/home/30125123,29.6611648,-95.4962366
https://www.redfin.com/TX/Kingwood/2712-King-s-Retreat-Cir-77345/home/29597639,30.0486127,-95.1809079
https://www.redfin.com/TX/Houston/2029-Park-St-77019/home/29236440,29.7472589,-95.4028485
https://www.redfin.com/TX/Houston/3662-Overbrook-Ln-77027/home/29881809,29.7440738,-95.4357302
https://www.redfin.com/TX/Houston/5822-Pine-Arbor-Dr-77066/home/30267561,29.9707571,-95.5111937
https://www.redfin.com/TX/Houston/9914-Amblewood-Dr-77099/home/30255699,29.6701659,-95.5813149
https://www.redfin.com/TX/Houston/8938-Tarpon-Springs-Ln-77095/home/30716259,29.907376,-95.6386274
https://www.redfin.com/TX/Houston/9201-Clarewood-Dr-77036/unit-183/home/30634838,29.7069951,-95.547014
https://www.redfin.com/TX/Houston/4705-Randon-Rd-77092/home/29738909,29.8376092,-95.4652691
https://www.redfin.com/TX/Houston/1902-Stillwood-Dr-77080/home/30089738,29.8067657,-95.5269131
https://www.redfin.com/TX/Houston/1022-Allston-St-77008/home/183011435,29.7897711,-95.3999005
https://www.redfin.com/TX/Houston/2929-Buffalo-Speedway-77098/unit-A1209/home/30483403,29.7390482,-95.4290384
https://www.redfin.com/TX/Houston/17402-Rustic-Canyon-Trl-77090/home/30262837,30.0168335,-95.4619521
https://www.redfin.com/TX/Houston/209-W-10th-1-2-St-77008/home/183011257,29.7897544,-95.3990731
https://www.redfin.com/TX/Houston/211-W-10th-1-2-St-77008/home/183011242,29.7897538,-95.3990954
https://www.redfin.com/TX/Houston/7435-Kingsley-St-77087/home/29831674,29.6872213,-95.2936099
https://www.redfin.com/TX/Houston/8407-Hinman-St-77061/home/30120989,29.6692136,-95.2669337
https://www.redfin.com/TX/Hockley/31122-Albany-Brook-Ln-77447/home/175715062,30.0186307,-95.7833596
https://www.redfin.com/TX/Houston/12811-Ashford-Pine-Dr-77082/home/30368483,29.7313846,-95.6131268
https://www.redfin.com/TX/Houston/1101-E-7th-St-77009/unit-5/home/29898817,29.7837062,-95.3862253
https://www.redfin.com/TX/Houston/12984-Greenway-Chase-Ct-77072/unit-2984/home/30402684,29.7008563,-95.6094814
https://www.redfin.com/TX/Houston/12426-Sable-Terrace-Ln-77044/home/183010846,29.94717,-95.179174
https://www.redfin.com/TX/Houston/Ramin-Dr-77093/home/183010815,29.840855,-95.334454
https://www.redfin.com/TX/Spring/23615-Youpon-Ln-77389/home/30218707,30.104486,-95.544433
https://www.redfin.com/TX/HOUSTON/JAY-ST-77028/home/29778930,29.820905,-95.292537
https://www.redfin.com/TX/Houston/19507-Fletcher-Way-Dr-77073/home/29358102,29.9767402,-95.4098372
https://www.redfin.com/TX/Houston/207-W-10th-1-2-St-77008/home/183010414,29.789755,-95.3990507
https://www.redfin.com/TX/Houston/103-Roy-St-77007/home/112822505,29.7641316,-95.4125991
https://www.redfin.com/TX/Houston/1239-S-Kirkwood-Rd-77077/home/183010298,29.7583109,-95.5883269
https://www.redfin.com/TX/Porter/6209-Russett-Elm-CT-77365/home/183010287,30.094231,-95.185631
https://www.redfin.com/TX/Houston/4306-Brightwood-Dr-77068/home/30367338,30.0003358,-95.5047187
https://www.redfin.com/TX/Houston/12035-Sanguine-Sound-Ln-77089/home/29245728,29.5751612,-95.2171457
https://www.redfin.com/TX/Houston/12123-Waldemar-Dr-77077/home/30304466,29.7448153,-95.5942059
https://www.redfin.com/TX/Katy/23503-Cansfield-Way-77494/home/32879788,29.702506,-95.780457
https://www.redfin.com/TX/Houston/7228-Lakewood-Dr-77016/home/30085185,29.8605481,-95.2979788
https://www.redfin.com/TX/Houston/1235-Thornton-Rd-77018/home/29991932,29.8319915,-95.4314736
https://www.redfin.com/TX/Kingwood/4303-Meadow-Springs-Dr-77339/home/30554643,30.0666089,-95.2074012
https://www.redfin.com/TX/Houston/702-Axilda-St-77017/home/30040775,29.6974587,-95.2448797
https://www.redfin.com/TX/Houston/9201-Clarewood-Dr-77036/unit-182/home/30634837,29.7069951,-95.547014
https://www.redfin.com/TX/Houston/7019-Sur-Ct-77033/home/30015943,29.675587,-95.3373553
https://www.redfin.com/TX/Houston/4122-Europa-St-77022/home/29885489,29.8248909,-95.3863643
https://www.redfin.com/TX/Houston/9563-W-Airport-Blvd-77031/home/30345704,29.6409958,-95.5471885
https://www.redfin.com/TX/Cypress/7907-Fire-Thorn-Ln-77433/home/29259333,29.8898862,-95.7029824
https://www.redfin.com/TX/Houston/4614-Carleen-Rd-77092/home/30066288,29.837801,-95.4589834
https://www.redfin.com/TX/Houston/17335-Stonehedge-Dr-77073/home/66037614,29.9689803,-95.3796211
https://www.redfin.com/TX/Houston/12550-Whittington-Dr-77077/unit-101/home/183000609,29.7467117,-95.604474
https://www.redfin.com/TX/Atascocita/6726-Dawn-Star-Dr-77346/home/29212093,29.992916,-95.175702
https://www.redfin.com/TX/Houston/3923-Luca-St-77021/home/30018849,29.6964989,-95.3593019
https://www.redfin.com/TX/Houston/1421-W-Clay-St-77019/home/30684002,29.755138,-95.399025
https://www.redfin.com/TX/Houston/9017-Lonestar-River-Ln-77080/home/182999842,29.8073549,-95.5126957
https://www.redfin.com/TX/Houston/6818-La-Granada-Dr-77083/home/30498120,29.7037527,-95.6615916
https://www.redfin.com/TX/Houston/2507-Briar-Ridge-Dr-77057/unit-51/home/30191718,29.7395242,-95.4914225
https://www.redfin.com/TX/Houston/15414-Lanswick-Dr-77062/home/30384756,29.5700214,-95.1367527
https://www.redfin.com/TX/Houston/7330-Hillsboro-St-77020/home/29691100,29.7798281,-95.29513
https://www.redfin.com/TX/Houston/5028-Gallagher-Dr-77045/home/30002627,29.6165167,-95.4576993
https://www.redfin.com/TX/Houston/2511-Kenross-St-77043/home/30194355,29.818484,-95.5514088
https://www.redfin.com/TX/Houston/11000-Kinghurst-Dr-77099/unit-145/home/30490836,29.6653515,-95.5748943
https://www.redfin.com/TX/Kingwood/2511-Woodvale-Dr-77345/home/30482111,30.0527603,-95.164692
https://www.redfin.com/TX/Houston/12827-Lima-Dr-77099/unit-2827/home/30271611,29.6830204,-95.6074772
https://www.redfin.com/TX/Houston/17006-Mercado-Dr-77083/home/32957743,29.6939823,-95.684566
https://www.redfin.com/TX/Houston/5722-Southminster-Dr-77035/home/30139343,29.6409435,-95.4864858
https://www.redfin.com/TX/Houston/6618-Barney-Rd-77092/home/30062546,29.8316482,-95.489748
https://www.redfin.com/TX/Houston/6649-Granite-St-77092/home/30062999,29.8281995,-95.4911561
https://www.redfin.com/TX/Houston/822-Green-Pines-Frst-77067/home/29132200,29.9628222,-95.4300241
https://www.redfin.com/TX/Houston/7440-Maxroy-St-77088/home/29681060,29.869228,-95.432463
https://www.redfin.com/TX/Porter/9427-Sea-Star-LN-77365/home/182993102,30.0865,-95.188
https://www.redfin.com/TX/Houston/2504-Tarrytown-Mall-77057/unit-67/home/30191735,29.7396731,-95.4904746
https://www.redfin.com/TX/Porter/9432-Sea-Star-LN-77365/home/182993046,30.0865,-95.188
https://www.redfin.com/TX/Porter/6028-Windward-Falls-Way-77365/home/182993022,30.0855,-95.1831
https://www.redfin.com/TX/Porter/6204-Russett-Elm-CT-77365/home/182993021,30.09431,-95.185266
https://www.redfin.com/TX/Porter/6207-Russett-Elm-CT-77365/home/182993001,30.094291,-95.185529
https://www.redfin.com/TX/Houston/9530-Chesterfield-Dr-77051/home/30080408,29.6525033,-95.3731402
https://www.redfin.com/TX/Houston/9818-Mills-Rd-77070/home/170257499,29.962675,-95.565586
https://www.redfin.com/TX/Houston/834-Sun-Prairie-Dr-77090/home/66039351,29.9901343,-95.4369786
https://www.redfin.com/TX/Houston/8055-Cambridge-St-77054/unit-94/home/30561176,29.6896964,-95.3930356
https://www.redfin.com/TX/Houston/10051-Westpark-Dr-77042/unit-271/home/30422945,29.721679,-95.542411
https://www.redfin.com/TX/Houston/3610-Chenevert-St-77004/home/29615713,29.7349268,-95.3723645
https://www.redfin.com/TX/Houston/4103-Upland-Bend-Dr-77080/home/182986737,29.830493,-95.536732
https://www.redfin.com/TX/Houston/3128-Windchase-Blvd-77082/unit-437/home/30482556,29.727359,-95.630436
https://www.redfin.com/TX/Houston/2001-Holcombe-Blvd-77030/unit-403/home/43502038,29.707175,-95.3881475
https://www.redfin.com/TX/Houston/4822-Travis-St-77002/home/30712390,29.7309038,-95.3868217
https://www.redfin.com/TX/Houston/2005-Kirby-Landing-Dr-77051/home/179106904,29.641324,-95.398219
https://www.redfin.com/TX/Houston/14215-Torrey-Vista-Dr-77014/home/30496805,29.9825108,-95.486281
https://www.redfin.com/TX/Houston/3410-Simmons-St-77004/home/29708128,29.727408,-95.353497
https://www.redfin.com/TX/Houston/9785-Westview-Dr-77055/home/30118302,29.7911193,-95.5350002
https://www.redfin.com/TX/Houston/4314-Spellman-Rd-77035/home/30110392,29.6564512,-95.4496278
https://www.redfin.com/TX/Houston/450-Fintona-Way-77015/home/30181387,29.7896574,-95.1734716
https://www.redfin.com/TX/Humble/21614-Ornella-Cir-77338/home/29424496,30.0304026,-95.3782308
https://www.redfin.com/TX/Houston/1719-Tannehill-Dr-77008/home/30115716,29.7994537,-95.431228
https://www.redfin.com/TX/Houston/1628-Potomac-Dr-77057/home/34239969,29.7501501,-95.4889291
https://www.redfin.com/TX/Houston/2818-Hazy-Creek-Dr-77084/home/30681777,29.8096851,-95.7129953
https://www.redfin.com/TX/Houston/6459-Cook-Rd-77072/home/43508296,29.70072,-95.595335
https://www.redfin.com/TX/Houston/10311-Sageglow-Dr-77089/home/30371953,29.5821631,-95.225179
https://www.redfin.com/TX/Houston/2811-Hilmar-Dr-77082/home/144110312,29.7316717,-95.5871037
https://www.redfin.com/TX/Houston/629-W-18th-St-77008/home/176983721,29.8020049,-95.4093663
https://www.redfin.com/TX/Houston/5709-Craig-St-77023/home/29874134,29.7211862,-95.3176229
https://www.redfin.com/TX/Houston/7835-French-Marigold-Ln-77016/home/182991924,29.858436,-95.285543
https://www.redfin.com/TX/Houston/7815-French-Marigold-Ln-77016/home/182985900,29.858436,-95.285543
https://www.redfin.com/TX/Houston/3303-Bingham-Manor-Ln-77056/home/29514081,29.7307262,-95.4685658
https://www.redfin.com/TX/Houston/9303-Hammerly-Blvd-77080/unit-308/home/30424767,29.8085776,-95.519678
https://www.redfin.com/TX/Houston/3826-Alsace-St-77021/home/30019530,29.6980438,-95.3607121
https://www.redfin.com/TX/Houston/1711-Old-Spanish-Trl-77054/unit-239/home/29520735,29.6957147,-95.4036904
https://www.redfin.com/TX/Houston/7225-Bellfort-Ave-77087/home/182991648,29.6730039,-95.3004888
https://www.redfin.com/TX/Houston/1013-Crocker-St-77019/home/29530395,29.7569743,-95.3895687
https://www.redfin.com/TX/Houston/13035-Birch-Grove-Dr-77099/home/30375284,29.6756888,-95.6118968
https://www.redfin.com/TX/Houston/6622-Roos-Rd-77074/home/30092853,29.7000095,-95.4995965
https://www.redfin.com/TX/Houston/5852-E-Post-Oak-Ln-77055/home/112826512,29.795537,-95.455617
https://www.redfin.com/TX/Houston/1406-Wipprecht-St-77020/home/29779129,29.7749246,-95.3216652
https://www.redfin.com/TX/Houston/1705-Blount-St-77008/home/29829513,29.8012945,-95.3912642
https://www.redfin.com/TX/Houston/13848-Paradise-Valley-Dr-77069/home/29796160,29.9876048,-95.5249659
https://www.redfin.com/TX/Houston/3350-McCue-Rd-77056/unit-2402/home/30574489,29.7296841,-95.4650133
https://www.redfin.com/TX/Houston/4230-Fallen-Oaks-Dr-77091/home/30261193,29.8446355,-95.4506308
https://www.redfin.com/TX/Houston/7311-Hobby-Wind-Ridge-Dr-77075/home/180209740,29.624047,-95.293277
https://www.redfin.com/TX/Houston/11031-Bauer-Elm-St-77044/home/45411699,29.8770854,-95.1334547
https://www.redfin.com/TX/Houston/11730-Aldine-Westfield-Rd-77093/home/182991249,29.8829916,-95.3546672
https://www.redfin.com/TX/Houston/7312-Navigation-Blvd-77011/home/29720611,29.7413916,-95.2918134
https://www.redfin.com/TX/Houston/7526-Bywood-St-77028/home/29995590,29.8373741,-95.2924666
https://www.redfin.com/TX/Houston/12500-Sandpiper-Dr-77035/unit-184/home/30529072,29.6408018,-95.5038507
https://www.redfin.com/TX/Houston/2810-Tudor-Mnr-77082/home/30725509,29.7318619,-95.584876
https://www.redfin.com/TX/Houston/1026-Yaupon-Square-Ln-77008/home/29560098,29.7886287,-95.4384746
https://www.redfin.com/TX/Houston/2827-Painted-Sunrise-Trl-77045/home/178974129,29.62441,-95.41573
https://www.redfin.com/TX/Spring/9300-Max-Conrad-Dr-77379/home/182991082,30.0664043,-95.5641963
https://www.redfin.com/TX/Houston/10906-Oasis-Dr-77096/home/30098076,29.6619434,-95.478
https://www.redfin.com/TX/Houston/3505-Sage-Rd-77056/unit-1602/home/29138427,29.7297483,-95.4660267
https://www.redfin.com/TX/Houston/6014-McKnight-St-77035/home/30166407,29.6555945,-95.495622
https://www.redfin.com/TX/Houston/2806-Old-Pecan-Grove-Ln-77092/home/112828233,29.8133874,-95.4492593
https://www.redfin.com/TX/Houston/10706-Inwood-Dr-77042/home/30177992,29.7461512,-95.5657322
https://www.redfin.com/TX/Houston/10630-Inwood-Dr-77042/home/30178002,29.7460024,-95.5648249
https://www.redfin.com/TX/Houston/4216-Pickfair-St-77026/home/29937960,29.7994999,-95.3185615
https://www.redfin.com/TX/Houston/4506-Cavalcade-St-77026/home/29936911,29.7995616,-95.3247307
https://www.redfin.com/TX/Houston/2705-Beatty-St-77023/home/29653992,29.7083102,-95.3112919
https://www.redfin.com/TX/Houston/5014-Chantry-Dr-77084/home/30354030,29.8464651,-95.6756045
https://www.redfin.com/TX/Katy/8915-Flowering-Ash-Xing-77494/home/32629553,29.7128634,-95.8055766
https://www.redfin.com/TX/Houston/4502-Cavalcade-St-77026/home/29936910,29.8000519,-95.3248992
https://www.redfin.com/TX/Houston/2222-S-Piney-Point-Rd-77063/unit-205/home/30346622,29.742563,-95.5248709
https://www.redfin.com/TX/Houston/1805-Dunlavy-St-77006/home/176856461,29.749816,-95.402017
https://www.redfin.com/TX/Houston/542-Granberry-St-77007/home/29843111,29.7811515,-95.389722
https://www.redfin.com/TX/Houston/5106-Hershe-St-77020/home/29826120,29.7778674,-95.3191364
https://www.redfin.com/TX/Houston/7902-Richmond-Ave-77063/home/30133037,29.7299957,-95.5080724
https://www.redfin.com/TX/Houston/16259-Camino-Del-Sol-Dr-77083/home/32946446,29.6923352,-95.6733441
https://www.redfin.com/TX/Houston/9009-Clarkcrest-St-77063/home/30030784,29.732732,-95.523088
https://www.redfin.com/TX/Houston/10706-Bordley-Dr-77042/home/30193314,29.7514472,-95.5653367
https://www.redfin.com/TX/Houston/1305-E-27th-St-77009/unit-C/home/182957753,29.8121418,-95.3814714
https://www.redfin.com/TX/Houston/1305-E-27th-St-77009/unit-B/home/182957756,29.8121418,-95.3814714
https://www.redfin.com/TX/Houston/1303-E-27th-St-77009/unit-B/home/181791817,29.8120742,-95.3816043
https://www.redfin.com/TX/Houston/1303-E-27th-St-77009/unit-C/home/112814114,29.8120742,-95.3816043
https://www.redfin.com/TX/Houston/1303-E-27th-St-77009/unit-A/home/181791538,29.8120742,-95.3816043
https://www.redfin.com/TX/Houston/1305-E-27th-St-77009/unit-A/home/181791721,29.8121418,-95.3814714
https://www.redfin.com/TX/Houston/14130-Cashel-Forest-Dr-77069/home/147792022,29.988215,-95.504659
https://www.redfin.com/TX/Houston/2801-Elysian-St-77009/home/182985563,29.7865852,-95.3513027
https://www.redfin.com/TX/Houston/2515-Kirk-St-77026/home/29809649,29.7858712,-95.3265282
https://www.redfin.com/TX/Katy/24414-Eagle-Haven-Dr-77494/home/29334767,29.7719728,-95.7921422
https://www.redfin.com/TX/Houston/15566-Kiplands-Bend-Dr-77014/home/66036701,30.00186,-95.4656274
https://www.redfin.com/TX/Houston/948-Fisher-St-77018/unit-A/home/176867403,29.8230227,-95.4233514
https://www.redfin.com/TX/Houston/1900-Bay-Area-Blvd-77058/unit-215/home/30489529,29.5656901,-95.1125512
https://www.redfin.com/TX/Houston/12419-Huntingwick-Dr-77024/home/30168410,29.7691995,-95.548524
https://www.redfin.com/TX/Houston/5526-Primrose-St-77017/home/29887328,29.6878588,-95.2377002
https://www.redfin.com/TX/Houston/4215-Rogers-St-77022/home/29885479,29.8263858,-95.3860822
https://www.redfin.com/TX/Houston/2816-S-Bartell-Dr-77054/unit-34/home/30506598,29.6807222,-95.4205879
https://www.redfin.com/TX/Houston/610-Colquitt-St-77006/home/29710312,29.7356042,-95.3873909
https://www.redfin.com/TX/Humble/20434-Oak-Lodge-Meadow-Dr-77338/home/108515952,30.0180512,-95.2918542
https://www.redfin.com/TX/Houston/14030-St-Marys-Ln-77079/home/30207197,29.7814775,-95.5920187
https://www.redfin.com/TX/Houston/8424-Montridge-Dr-77055/home/30031804,29.8084856,-95.496421
https://www.redfin.com/TX/Galena-Park/2505-7th-St-77547/home/30042834,29.7376845,-95.2522737
https://www.redfin.com/TX/Houston/7437-Fawnridge-Dr-77028/home/29999792,29.842806,-95.294272
https://www.redfin.com/TX/Spring/23726-Canyon-Lake-Dr-77373/home/30366638,30.0540447,-95.3966342
https://www.redfin.com/TX/Houston/1427-Teanaway-Ln-77029/home/30037551,29.7650234,-95.2766475
https://www.redfin.com/TX/Houston/110-Weisenberger-Dr-77022/home/29957168,29.8268679,-95.3753277
https://www.redfin.com/TX/Houston/3810-Lazy-Spring-Dr-77080/home/30086760,29.8288111,-95.52142
https://www.redfin.com/TX/Houston/5506-De-Lange-Ln-77092/home/30181848,29.8362975,-95.4735624
