URL,LATITUDE,LONGITUDE,Est. Mo. Payment,Rental Estimate
https://www.redfin.com/TX/Houston/6633-W-Airport-Blvd-77035/unit-1105/home/30526134,29.642465,-95.5064398,"$1,201",NaN
https://www.redfin.com/TX/Houston/6315-Porterway-Dr-77084/home/30498253,29.8670126,-95.6807831,"$1,619","$1,756 / mo"
https://www.redfin.com/TX/Houston/3717-Main-Poplar-Dr-77025/home/143752719,29.6618525,-95.4378738,"$2,343","$2,527 / mo"
https://www.redfin.com/TX/HOUSTON/QUEENSLAND-ST-77028/home/29666429,29.80818,-95.271158,$427,NaN
https://www.redfin.com/TX/Houston/11807-Triola-Ln-77072/home/30209895,29.6975221,-95.5861599,"$1,890","$2,061 / mo"
https://www.redfin.com/TX/Houston/8114-Grafton-St-77017/home/29729858,29.6922274,-95.2767438,"$1,265",NaN
https://www.redfin.com/TX/Houston/2692-1-2-Campbell-Rd-77080/home/29449795,29.8184674,-95.5259911,"$95,486",NaN
https://www.redfin.com/TX/Houston/1147-Verde-Trails-Dr-77073/home/29489590,29.9781749,-95.40367,"$1,762","$2,096 / mo"
https://www.redfin.com/TX/Houston/9022-Lupton-Ct-77055/home/30218063,29.7930738,-95.5136323,"$12,069","$4,404 / mo"
https://www.redfin.com/TX/Houston/10047-Westpark-Dr-77042/unit-73/home/30422538,29.7220677,-95.5429647,$994,NaN
https://www.redfin.com/TX/Katy/23811-Flower-Bud-77494/home/33152252,29.7029891,-95.7869623,"$3,440","$2,704 / mo"
https://www.redfin.com/TX/Houston/2750-Holly-Hall-St-77054/unit-709/home/30573420,29.6847162,-95.3852112,$974,NaN
https://www.redfin.com/TX/Bellaire/5127-Mimosa-Dr-77401/home/30053955,29.6901278,-95.4706954,"$3,849","$1,969 / mo"
https://www.redfin.com/TX/Houston/10735-Plum-Dale-Way-77034/home/29417851,29.6098416,-95.1953351,"$2,205",NaN
https://www.redfin.com/TX/West-University-Place/2803-Tangley-St-77005/home/29858515,29.7200277,-95.4223252,"$11,361","$6,832 / mo"
https://www.redfin.com/TX/Houston/880-Tully-St-77079/unit-2/home/30296835,29.7783835,-95.6010579,"$2,777","$2,594 / mo"
https://www.redfin.com/TX/Houston/6003-Harrisburg-Blvd-77011/home/108947407,29.740281,-95.315457,"$3,135",NaN
https://www.redfin.com/TX/Porter/3002-Wedgewood-Cove-WAY-77365/home/183013587,30.093604,-95.186344,"$2,185",NaN
https://www.redfin.com/TX/Houston/6019-Santa-Bernadetta-77017/home/147722507,29.6711562,-95.2583437,"$1,663",NaN
https://www.redfin.com/TX/Houston/14111-Briarworth-Dr-77077/home/30330617,29.7442469,-95.6390863,"$2,772","$2,527 / mo"
https://www.redfin.com/TX/Houston/1918-Redway-Ln-77062/home/30184944,29.5658039,-95.1161627,"$2,059","$1,957 / mo"
https://www.redfin.com/TX/Humble/2018-Round-Spring-Dr-77339/home/30309740,30.0569525,-95.2206946,"$1,629","$2,050 / mo"
https://www.redfin.com/TX/Cypress/27222-Sable-Oaks-Ln-77433/home/29250776,29.9443978,-95.7165321,"$3,513","$3,089 / mo"
https://www.redfin.com/TX/Houston/7900-Westheimer-Rd-77063/unit-120/home/30424858,29.7411642,-95.5062554,"$1,431",NaN
https://www.redfin.com/TX/Houston/713-E-40th-St-77022/home/29705238,29.8224261,-95.3902912,"$1,876","$1,898 / mo"
https://www.redfin.com/TX/Houston/1749-Des-Jardines-St-77023/home/29822141,29.7230477,-95.3218303,"$2,278","$1,872 / mo"
https://www.redfin.com/TX/Houston/12018-Sugar-Springs-Dr-77077/home/30304603,29.7488266,-95.5922621,"$2,956","$2,555 / mo"
https://www.redfin.com/TX/Houston/8434-Bluegate-St-77025/home/30074452,29.6892838,-95.4225316,"$3,510","$2,564 / mo"
https://www.redfin.com/TX/Houston/1528-Telephone-Rd-77023/home/29827340,29.728406,-95.3262419,"$3,173",NaN
https://www.redfin.com/TX/Richmond/7411-Sabinal-Creek-Dr-77407/home/32622270,29.6955765,-95.7583111,"$2,481","$2,153 / mo"
https://www.redfin.com/TX/Houston/6023-Claridge-Dr-77096/home/30125123,29.6611648,-95.4962366,"$2,015","$2,086 / mo"
https://www.redfin.com/TX/Kingwood/2712-King-s-Retreat-Cir-77345/home/29597639,30.0486127,-95.1809079,"$3,088","$3,412 / mo"
https://www.redfin.com/TX/Houston/2029-Park-St-77019/home/29236440,29.7472589,-95.4028485,"$4,791","$4,040 / mo"
https://www.redfin.com/TX/Houston/3662-Overbrook-Ln-77027/home/29881809,29.7440738,-95.4357302,"$37,120","$14,966 / mo"
https://www.redfin.com/TX/Houston/5822-Pine-Arbor-Dr-77066/home/30267561,29.9707571,-95.5111937,"$2,864","$3,478 / mo"
https://www.redfin.com/TX/Houston/9914-Amblewood-Dr-77099/home/30255699,29.6701659,-95.5813149,"$1,461","$1,882 / mo"
https://www.redfin.com/TX/Houston/8938-Tarpon-Springs-Ln-77095/home/30716259,29.907376,-95.6386274,"$2,251","$2,625 / mo"
https://www.redfin.com/TX/Houston/9201-Clarewood-Dr-77036/unit-183/home/30634838,29.7069951,-95.547014,"$1,147","$1,474 / mo"
https://www.redfin.com/TX/Houston/4705-Randon-Rd-77092/home/29738909,29.8376092,-95.4652691,"$2,130","$1,963 / mo"
https://www.redfin.com/TX/Houston/1902-Stillwood-Dr-77080/home/30089738,29.8067657,-95.5269131,"$4,324",NaN
https://www.redfin.com/TX/Houston/1022-Allston-St-77008/home/183011435,29.7897711,-95.3999005,"$8,051",NaN
https://www.redfin.com/TX/Houston/2929-Buffalo-Speedway-77098/unit-A1209/home/30483403,29.7390482,-95.4290384,"$2,868",NaN
https://www.redfin.com/TX/Houston/17402-Rustic-Canyon-Trl-77090/home/30262837,30.0168335,-95.4619521,"$2,207","$2,540 / mo"
https://www.redfin.com/TX/Houston/209-W-10th-1-2-St-77008/home/183011257,29.7897544,-95.3990731,"$7,043",NaN
https://www.redfin.com/TX/Houston/211-W-10th-1-2-St-77008/home/183011242,29.7897538,-95.3990954,"$7,043",NaN
https://www.redfin.com/TX/Houston/7435-Kingsley-St-77087/home/29831674,29.6872213,-95.2936099,"$1,024","$1,723 / mo"
https://www.redfin.com/TX/Houston/8407-Hinman-St-77061/home/30120989,29.6692136,-95.2669337,"$1,732","$2,360 / mo"
https://www.redfin.com/TX/Hockley/31122-Albany-Brook-Ln-77447/home/175715062,30.0186307,-95.7833596,"$3,000","$2,437 / mo"
https://www.redfin.com/TX/Houston/12811-Ashford-Pine-Dr-77082/home/30368483,29.7313846,-95.6131268,"$2,131","$1,935 / mo"
https://www.redfin.com/TX/Houston/1101-E-7th-St-77009/unit-5/home/29898817,29.7837062,-95.3862253,"$9,789",NaN
https://www.redfin.com/TX/Houston/12984-Greenway-Chase-Ct-77072/unit-2984/home/30402684,29.7008563,-95.6094814,"$1,569",NaN
https://www.redfin.com/TX/Houston/12426-Sable-Terrace-Ln-77044/home/183010846,29.94717,-95.179174,"$1,895",NaN
https://www.redfin.com/TX/Houston/Ramin-Dr-77093/home/183010815,29.840855,-95.334454,"$3,573",NaN
https://www.redfin.com/TX/Spring/23615-Youpon-Ln-77389/home/30218707,30.104486,-95.544433,"$2,953","$2,515 / mo"
https://www.redfin.com/TX/HOUSTON/JAY-ST-77028/home/29778930,29.820905,-95.292537,"$1,523",NaN
https://www.redfin.com/TX/Houston/19507-Fletcher-Way-Dr-77073/home/29358102,29.9767402,-95.4098372,"$1,929","$2,235 / mo"
https://www.redfin.com/TX/Houston/207-W-10th-1-2-St-77008/home/183010414,29.789755,-95.3990507,"$7,043",NaN
https://www.redfin.com/TX/Houston/103-Roy-St-77007/home/112822505,29.7641316,-95.4125991,"$15,916","$9,456 / mo"
https://www.redfin.com/TX/Houston/1239-S-Kirkwood-Rd-77077/home/183010298,29.7583109,-95.5883269,"$2,706",NaN
https://www.redfin.com/TX/Porter/6209-Russett-Elm-CT-77365/home/183010287,30.094231,-95.185631,"$2,213",NaN
https://www.redfin.com/TX/Houston/4306-Brightwood-Dr-77068/home/30367338,30.0003358,-95.5047187,"$2,364","$2,308 / mo"
https://www.redfin.com/TX/Houston/12035-Sanguine-Sound-Ln-77089/home/29245728,29.5751612,-95.2171457,"$2,189","$1,984 / mo"
https://www.redfin.com/TX/Houston/12123-Waldemar-Dr-77077/home/30304466,29.7448153,-95.5942059,"$3,113","$2,881 / mo"
https://www.redfin.com/TX/Katy/23503-Cansfield-Way-77494/home/32879788,29.702506,-95.780457,"$2,730","$2,255 / mo"
https://www.redfin.com/TX/Houston/7228-Lakewood-Dr-77016/home/30085185,29.8605481,-95.2979788,"$1,369","$1,731 / mo"
https://www.redfin.com/TX/Houston/1235-Thornton-Rd-77018/home/29991932,29.8319915,-95.4314736,"$8,673","$5,563 / mo"
https://www.redfin.com/TX/Kingwood/4303-Meadow-Springs-Dr-77339/home/30554643,30.0666089,-95.2074012,"$2,337","$2,860 / mo"
https://www.redfin.com/TX/Houston/702-Axilda-St-77017/home/30040775,29.6974587,-95.2448797,"$2,054","$1,672 / mo"
https://www.redfin.com/TX/Houston/9201-Clarewood-Dr-77036/unit-182/home/30634837,29.7069951,-95.547014,"$1,147","$1,430 / mo"
https://www.redfin.com/TX/Houston/7019-Sur-Ct-77033/home/30015943,29.675587,-95.3373553,"$1,836","$1,962 / mo"
https://www.redfin.com/TX/Houston/4122-Europa-St-77022/home/29885489,29.8248909,-95.3863643,"$2,179","$1,894 / mo"
https://www.redfin.com/TX/Houston/9563-W-Airport-Blvd-77031/home/30345704,29.6409958,-95.5471885,"$2,031","$2,058 / mo"
https://www.redfin.com/TX/Cypress/7907-Fire-Thorn-Ln-77433/home/29259333,29.8898862,-95.7029824,"$2,097","$1,922 / mo"
https://www.redfin.com/TX/Houston/4614-Carleen-Rd-77092/home/30066288,29.837801,-95.4589834,"$3,829","$2,254 / mo"
https://www.redfin.com/TX/Houston/17335-Stonehedge-Dr-77073/home/66037614,29.9689803,-95.3796211,"$1,883","$2,062 / mo"
https://www.redfin.com/TX/Houston/12550-Whittington-Dr-77077/unit-101/home/183000609,29.7467117,-95.604474,"$1,028",NaN
https://www.redfin.com/TX/Atascocita/6726-Dawn-Star-Dr-77346/home/29212093,29.992916,-95.175702,"$2,083","$1,991 / mo"
https://www.redfin.com/TX/Houston/3923-Luca-St-77021/home/30018849,29.6964989,-95.3593019,"$1,230","$1,652 / mo"
https://www.redfin.com/TX/Houston/1421-W-Clay-St-77019/home/30684002,29.755138,-95.399025,"$4,619","$3,908 / mo"
https://www.redfin.com/TX/Houston/9017-Lonestar-River-Ln-77080/home/182999842,29.8073549,-95.5126957,"$2,736",NaN
https://www.redfin.com/TX/Houston/6818-La-Granada-Dr-77083/home/30498120,29.7037527,-95.6615916,"$2,038","$2,260 / mo"
https://www.redfin.com/TX/Houston/2507-Briar-Ridge-Dr-77057/unit-51/home/30191718,29.7395242,-95.4914225,"$2,268","$1,781 / mo"
https://www.redfin.com/TX/Houston/15414-Lanswick-Dr-77062/home/30384756,29.5700214,-95.1367527,"$2,551","$2,236 / mo"
https://www.redfin.com/TX/Houston/7330-Hillsboro-St-77020/home/29691100,29.7798281,-95.29513,"$1,373","$1,321 / mo"
https://www.redfin.com/TX/Houston/5028-Gallagher-Dr-77045/home/30002627,29.6165167,-95.4576993,"$3,434",NaN
https://www.redfin.com/TX/Houston/2511-Kenross-St-77043/home/30194355,29.818484,-95.5514088,"$3,244","$2,614 / mo"
https://www.redfin.com/TX/Houston/11000-Kinghurst-Dr-77099/unit-145/home/30490836,29.6653515,-95.5748943,$837,"$1,612 / mo"
https://www.redfin.com/TX/Kingwood/2511-Woodvale-Dr-77345/home/30482111,30.0527603,-95.164692,"$2,833","$2,925 / mo"
https://www.redfin.com/TX/Houston/12827-Lima-Dr-77099/unit-2827/home/30271611,29.6830204,-95.6074772,"$1,158","$1,633 / mo"
https://www.redfin.com/TX/Houston/17006-Mercado-Dr-77083/home/32957743,29.6939823,-95.684566,"$1,154","$1,373 / mo"
https://www.redfin.com/TX/Houston/5722-Southminster-Dr-77035/home/30139343,29.6409435,-95.4864858,"$2,127","$1,943 / mo"
https://www.redfin.com/TX/Houston/6618-Barney-Rd-77092/home/30062546,29.8316482,-95.489748,"$1,556","$1,709 / mo"
https://www.redfin.com/TX/Houston/6649-Granite-St-77092/home/30062999,29.8281995,-95.4911561,"$1,352","$1,589 / mo"
https://www.redfin.com/TX/Houston/822-Green-Pines-Frst-77067/home/29132200,29.9628222,-95.4300241,"$1,783","$1,883 / mo"
https://www.redfin.com/TX/Houston/7440-Maxroy-St-77088/home/29681060,29.869228,-95.432463,$868,NaN
https://www.redfin.com/TX/Porter/9427-Sea-Star-LN-77365/home/182993102,30.0865,-95.188,"$2,918",NaN
https://www.redfin.com/TX/Houston/2504-Tarrytown-Mall-77057/unit-67/home/30191735,29.7396731,-95.4904746,"$2,480","$1,984 / mo"
https://www.redfin.com/TX/Porter/9432-Sea-Star-LN-77365/home/182993046,30.0865,-95.188,"$3,291",NaN
https://www.redfin.com/TX/Porter/6028-Windward-Falls-Way-77365/home/182993022,30.0855,-95.1831,"$2,213",NaN
https://www.redfin.com/TX/Porter/6204-Russett-Elm-CT-77365/home/182993021,30.09431,-95.185266,"$1,826",NaN
https://www.redfin.com/TX/Porter/6207-Russett-Elm-CT-77365/home/182993001,30.094291,-95.185529,"$1,931",NaN
https://www.redfin.com/TX/Houston/9530-Chesterfield-Dr-77051/home/30080408,29.6525033,-95.3731402,"$1,103","$1,650 / mo"
https://www.redfin.com/TX/Houston/9818-Mills-Rd-77070/home/170257499,29.962675,-95.565586,"$2,456","$3,055 / mo"
https://www.redfin.com/TX/Houston/834-Sun-Prairie-Dr-77090/home/66039351,29.9901343,-95.4369786,"$1,818","$2,121 / mo"
https://www.redfin.com/TX/Houston/8055-Cambridge-St-77054/unit-94/home/30561176,29.6896964,-95.3930356,"$1,113",NaN
https://www.redfin.com/TX/Houston/10051-Westpark-Dr-77042/unit-271/home/30422945,29.721679,-95.542411,"$1,039","$1,119 / mo"
https://www.redfin.com/TX/Houston/3610-Chenevert-St-77004/home/29615713,29.7349268,-95.3723645,"$4,134","$3,117 / mo"
https://www.redfin.com/TX/Houston/4103-Upland-Bend-Dr-77080/home/182986737,29.830493,-95.536732,"$3,351",NaN
https://www.redfin.com/TX/Houston/3128-Windchase-Blvd-77082/unit-437/home/30482556,29.727359,-95.630436,"$1,812","$1,501 / mo"
https://www.redfin.com/TX/Houston/2001-Holcombe-Blvd-77030/unit-403/home/43502038,29.707175,-95.3881475,"$3,617",NaN
https://www.redfin.com/TX/Houston/4822-Travis-St-77002/home/30712390,29.7309038,-95.3868217,"$4,743","$3,916 / mo"
https://www.redfin.com/TX/Houston/2005-Kirby-Landing-Dr-77051/home/179106904,29.641324,-95.398219,"$3,597",NaN
https://www.redfin.com/TX/Houston/14215-Torrey-Vista-Dr-77014/home/30496805,29.9825108,-95.486281,"$2,537","$2,721 / mo"
https://www.redfin.com/TX/Houston/3410-Simmons-St-77004/home/29708128,29.727408,-95.353497,$975,NaN
https://www.redfin.com/TX/Houston/9785-Westview-Dr-77055/home/30118302,29.7911193,-95.5350002,"$4,112","$2,812 / mo"
https://www.redfin.com/TX/Houston/4314-Spellman-Rd-77035/home/30110392,29.6564512,-95.4496278,"$2,093","$1,979 / mo"
https://www.redfin.com/TX/Houston/450-Fintona-Way-77015/home/30181387,29.7896574,-95.1734716,"$1,799","$1,699 / mo"
https://www.redfin.com/TX/Humble/21614-Ornella-Cir-77338/home/29424496,30.0304026,-95.3782308,"$2,125","$2,345 / mo"
https://www.redfin.com/TX/Houston/1719-Tannehill-Dr-77008/home/30115716,29.7994537,-95.431228,"$3,633","$2,490 / mo"
https://www.redfin.com/TX/Houston/1628-Potomac-Dr-77057/home/34239969,29.7501501,-95.4889291,"$5,186","$4,090 / mo"
https://www.redfin.com/TX/Houston/2818-Hazy-Creek-Dr-77084/home/30681777,29.8096851,-95.7129953,"$2,311","$2,620 / mo"
https://www.redfin.com/TX/Houston/6459-Cook-Rd-77072/home/43508296,29.70072,-95.595335,"$3,084",NaN
https://www.redfin.com/TX/Houston/10311-Sageglow-Dr-77089/home/30371953,29.5821631,-95.225179,"$2,029","$1,975 / mo"
https://www.redfin.com/TX/Houston/2811-Hilmar-Dr-77082/home/144110312,29.7316717,-95.5871037,"$3,718","$2,935 / mo"
https://www.redfin.com/TX/Houston/629-W-18th-St-77008/home/176983721,29.8020049,-95.4093663,"$6,550","$3,989 / mo"
https://www.redfin.com/TX/Houston/5709-Craig-St-77023/home/29874134,29.7211862,-95.3176229,"$1,654",NaN
https://www.redfin.com/TX/Houston/7835-French-Marigold-Ln-77016/home/182991924,29.858436,-95.285543,"$1,799",NaN
https://www.redfin.com/TX/Houston/7815-French-Marigold-Ln-77016/home/182985900,29.858436,-95.285543,"$1,905",NaN
https://www.redfin.com/TX/Houston/3303-Bingham-Manor-Ln-77056/home/29514081,29.7307262,-95.4685658,"$8,067","$5,422 / mo"
https://www.redfin.com/TX/Houston/9303-Hammerly-Blvd-77080/unit-308/home/30424767,29.8085776,-95.519678,"$1,500","$1,819 / mo"
https://www.redfin.com/TX/Houston/3826-Alsace-St-77021/home/30019530,29.6980438,-95.3607121,"$1,745","$2,157 / mo"
https://www.redfin.com/TX/Houston/1711-Old-Spanish-Trl-77054/unit-239/home/29520735,29.6957147,-95.4036904,"$2,566","$1,865 / mo"
https://www.redfin.com/TX/Houston/7225-Bellfort-Ave-77087/home/182991648,29.6730039,-95.3004888,"$5,176",NaN
https://www.redfin.com/TX/Houston/1013-Crocker-St-77019/home/29530395,29.7569743,-95.3895687,"$5,199","$5,044 / mo"
https://www.redfin.com/TX/Houston/13035-Birch-Grove-Dr-77099/home/30375284,29.6756888,-95.6118968,"$2,121","$2,318 / mo"
https://www.redfin.com/TX/Houston/6622-Roos-Rd-77074/home/30092853,29.7000095,-95.4995965,"$1,738","$1,803 / mo"
https://www.redfin.com/TX/Houston/5852-E-Post-Oak-Ln-77055/home/112826512,29.795537,-95.455617,"$4,012",NaN
https://www.redfin.com/TX/Houston/1406-Wipprecht-St-77020/home/29779129,29.7749246,-95.3216652,"$2,863",NaN
https://www.redfin.com/TX/Houston/1705-Blount-St-77008/home/29829513,29.8012945,-95.3912642,"$3,710","$1,634 / mo"
https://www.redfin.com/TX/Houston/13848-Paradise-Valley-Dr-77069/home/29796160,29.9876048,-95.5249659,"$2,661",NaN
https://www.redfin.com/TX/Houston/3350-McCue-Rd-77056/unit-2402/home/30574489,29.7296841,-95.4650133,"$10,701","$6,208 / mo"
https://www.redfin.com/TX/Houston/4230-Fallen-Oaks-Dr-77091/home/30261193,29.8446355,-95.4506308,"$1,239","$1,688 / mo"
https://www.redfin.com/TX/Houston/7311-Hobby-Wind-Ridge-Dr-77075/home/180209740,29.624047,-95.293277,"$2,028",NaN
https://www.redfin.com/TX/Houston/11031-Bauer-Elm-St-77044/home/45411699,29.8770854,-95.1334547,"$2,427","$1,970 / mo"
https://www.redfin.com/TX/Houston/11730-Aldine-Westfield-Rd-77093/home/182991249,29.8829916,-95.3546672,"$3,373",NaN
https://www.redfin.com/TX/Houston/7312-Navigation-Blvd-77011/home/29720611,29.7413916,-95.2918134,"$3,649",NaN
