Business Name,Full Name,First Name,Last Name,Street Address,Valid To,State,Zip,Description,Phone Number,Phone Number 1,Email,Business_Site,Social_Media,Record_Type,Category,Rating,Reviews,Source_URL,Detail_Url,Services,Latitude,Longitude,Occupation,Business_Type,Lead_Source,State_Abrv,State_TZ,State_Type,SIC_Sectors,SIC_Categories,SIC_Industries,NAICS_Code,Quick_Occupation,Scraped_date,Meta_Description
POUR TAPROOM,,,,661 AUBURN AVE NE STE 230,,GA,30312,,404-835-2228,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
GRINDHOUSE KILLER BURGERS,,,,701 MEMORIAL DR SE,,GA,30316,,404-228-3722,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
HOP CITY CRAFT BEER &amp; WINE,,,,99 KROG ST NE STE D,,GA,30307,,470-355-2508,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
TORCHED HOP BREWING CO,,,,249 PONCE DE LEON AVE NE,,GA,30308,,404-835-2040,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
BON TON,,,,214 PONCE DE LEON AVE NE,,GA,30308,,999-999-9999,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
KROGER,,,,800 GLENWOOD AVE SE,,GA,30316,,470-447-5030,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
THE VORTEX BAR &amp; GRILL,,,,878 PEACHTREE ST NE LBBY 4,,GA,30309,,404-875-1667,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,905 MEMORIAL DR SE,,GA,30316,,404-521-3992,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
SAVI PROVISIONS,,,,287 ELIZABETH ST NE,,GA,30307,,404-523-3131,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PIZZ E FRITTI,,,,309 N HIGHLAND AVE NE,,GA,30307,,404-880-9559,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
TAP ON PONCE,,,,675 PONCE DE LEON AVE NE STE 138,,GA,30308,,404-835-2844,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,950 W PEACHTREE ST NW STE 100,,GA,30309,,404-253-3544,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
KROGER,,,,725 PONCE DE LEON AVE NE,,GA,30306,,470-351-4222,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
GREENS DISCOUNT BEVERAGE STORES,,,,737 PONCE DE LEON AVE NE,,GA,30306,,404-872-1109,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
HENRYS MIDTOWN,,,,132 10TH ST NE,,GA,30309,,404-537-4477,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
APRES DIEM,,,,931 MONROE DR NE STE 103,,GA,30308,,404-872-3333,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
SHAKE SHACK,,,,1071 PIEDMONT AV NE STE C,,GA,30309,,410-693-9051,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
BOXCAR,,,,1000 WHITE ST STE B SW,,GA,30310,,470-788-8171,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PARK TAVERN,,,,500 10TH ST NE,,GA,30309,,404-249-0001,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
WHOLE FOODS MARKET,,,,22 14TH ST NW STE C,,GA,30309,,470-552-4201,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PACKAGE STORE,,,,1217 METROPOLITIAN PKWY ST 10,,GA,30310,,404-758-8399,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
KROGER,,,,1225 CAROLINE ST NE,,GA,30307,,404-880-4105,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
TARGET STORE,,,,1275 CAROLINE ST NE,,GA,30307,,404-260-0200,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
LITTLE 5 CORNER TAVERN,,,,1174 EUCLID AVE,,GA,30307,,404-521-0667,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
FOX BROS BAR B Q,,,,1238 DEKALB AVE NE,,GA,30307,,404-577-4030,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
THE VORTEX BAR &amp; GRILL,,,,438 MORELAND AVE NE,,GA,30307,,404-688-1828,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
BUDDYS,,,,1079 NORTH AVE NE,,GA,30307,,404-523-5414,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
SWEET AUBURN BARBECUE,,,,656 N HIGHLAND AVE NE,,GA,30306,,678-515-3550,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
SAVI PROVISIONS,,,,1050 HOWELL MILL RD NW,,GA,30318,,404-695-3336,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
ATKINS PARK RESTAURANT,,,,794 N HIGHLAND AVE NE,,GA,30306,,404-876-7249,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
BLIND WILLIES,,,,828 N HIGHLAND AVE NE,,GA,30306,,404-873-2583,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
HOBNOB ATLANTIC STATION,,,,245 18TH ST NW,,GA,30363,,404-343-2800,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
FONTAINES OYSTER HOUSE,,,,1026 N HIGHLAND AVE NE,,GA,30306,,404-872-0869,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
BIMS PACKAGE STOE,,,,1015 W MARIETTA ST NW,,GA,30318,,404-794-6236,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
YARD HOUSE,,,,261 19TH ST NW STE 1100,,GA,30363,,404-815-8990,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
DBA BARBEQUE,,,,1190 N HIGHLAND AVE NE,,GA,30306,,404-249-5000,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
WHELAN,,,,1133 HUFF RD NW STE A,,GA,30318,,404-228-5164,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,1544 PIEDMONT AVE NE,,GA,30324,,404-898-1850,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
SMITHS OLD BAR,,,,1580 PIEDMONT AVE NE,,GA,30324,,404-875-1522,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
KROGER,,,,1700 MONROE DR NE,,GA,30324,,404-872-0782,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
CIRCLE K,,,,100 LAKEWOOD WAY SW,,GA,30315,,404-247-9473,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
WALMART SUPERCENTER,,,,1801 HOWELL MILL RD,,GA,30318,,404-352-5252,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
GINOS NEW YORK PIZZA,,,,1740 CHESHIRE BRIDGE RD NE,,GA,30324,,404-874-4466,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
HOWELLS,,,,1962 HOWELL MILL RD NW STE 100,,GA,30318,,404-565-2221,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
EMPIRE PACKAGE STORE,,,,1046 FAYETTEVILLE RD SE,,GA,30316,,404-212-5554,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,2020 HOWELL MILL RD NW,,GA,30318,,404-609-7840,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,2235 GLENWOOD AVE SE,,GA,30316,,404-373-2858,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
BIG EASY GRILLE,,,,1193 COLLIER RD NW STE D,,GA,30318,,404-352-2777,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
TOWER BEER &amp; WINE STORE,,,,2161 PIEDMONT RD NE,,GA,30324,,404-881-0902,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
FOOD MART,,,,2477 METROPOLITAN PKWY SW,,GA,30315,,404-993-3085,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
ALE YEAH CRAFT BEER MARKET,,,,906 W COLLEGE AVE,,GA,30030,,404-371-4331,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,2365 PEACHTREE RD NE,,GA,30305,,404-869-6556,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
THE IMPERIAL,,,,726 WEST COLLEGE AVE,,GA,30030,,404-464-5698,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
SCOUT,,,,321 W HILL ST STE 7A 7B,,GA,30030,,404-469-6863,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,2325 CHESHIRE BRIDGE RD NE,,GA,30324,,404-638-1900,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
TARGET STORE,,,,2539 PIEDMONT RD NE,,GA,30324,,404-720-1081,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
WALMART SUPERCENTER,,,,844 CLEVELAND AVE,,GA,30344,,404-460-6177,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
SAVI PROVISIONS,,,,180 W PONCE DE LEON AVE STE B,,GA,30030,,404-600-6021,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,2155 N DECATUR RD,,GA,30033,,404-638-6015,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
THE POBOY SHOP,,,,1369 CLAIRMONT RD,,GA,30033,,678-974-8725,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
NO 246,,,,129 E PONCE DE LEON AVE,,GA,30030,,404-687-8822,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,2900 PEACHTREE RD NW,,GA,30305,,404-848-0330,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,2275 MARIETTA BLVD NW,,GA,30318,,404-351-4794,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
SHAKE SHACK,,,,3035 PEACHTREE RD NE STE A146,,GA,30305,,470-809-9201,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,2969 N DRUID HILLS RD NE,,GA,30329,,404-638-6022,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
WHOLE FOODS MARKET,,,,77 W PACES FERRY RD NW,,GA,30305,,404-324-4100,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
TOCO GIANT PACKAGE,,,,2941 N DRUID HILLS RD NE STE A,,GA,30329,,404-320-1903,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
BONES,,,,3130 PIEDMONT RD NE,,GA,30305,,404-237-2663,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
WALMART SUPERCENTER,,,,2525 N DECATUR RD,,GA,30033,,404-464-4480,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIC HOUSE 28,,,,2030 BOLTON RD NW STE 100,,GA,30318,,404-600-8062,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
TARGET STORE,,,,2400 N DRUID HILLS RD NE,,GA,30329,,404-267-0060,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,2720 E PONCE DE LEON AVE,,GA,30030,,404-378-9225,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
LOUISANA BISTREAUX,,,,1496 CHURCH ST STE E,,GA,30030,,404-963-1463,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
LOUISIANA BISTREAUX,,,,3312 PIEDMONT RD NE,,GA,30305,,770-248-0141,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
JAX PACKAGE STORE,,,,2754 E COLLEGE AVE,,GA,30030,,404-370-9778,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
ACE PACKAGE STORE,,,,409 N CENTRAL AVE,,GA,30354,,404-763-1577,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
SPONDIVITS FOOD &amp; SPIRITS,,,,1219 VIRGINIA AVE,,GA,30344,,404-767-1569,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
KROGER,,,,3479 MEMORIAL DR STE 1,,GA,30032,,404-286-5780,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
AVONDALE PIZZA CAFE,,,,2823 E COLLEGE AVE,,GA,30030,,404-299-6922,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
MALONES BAR &amp; GRILL,,,,1258 VIRGINIA AVE,,GA,30344,,404-762-5577,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
LOUISIANA BISTREAUX,,,,1375 VIRGINIA AVE,,GA,30344,,404-762-6755,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
MY PARENTS BASEMENT,,,,22 N AVONDALE RD,,GA,30002,,404-292-4607,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
BUCKET SHOP CAFE,,,,3475 LENOX RD NE,,GA,30326,,404-261-9244,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
MELLOW MUSHROOM,,,,1477 VIRGINIA AVE,,GA,30337,,404-748-1844,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
HALS PACKAGE STORE,,,,1223 COLUMBIA DR,,GA,30032,,404-284-6944,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,1250 W PACES FERRY RD NW,,GA,30327,,404-848-1610,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
BUCKHEADS BEST WINE &amp; SPIRITS,,,,3400 NORTHSIDE PKWY NW,,GA,30327,,404-233-4301,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
DEKALB FARMERS MARKET,,,,3000 E PONCE DE LEON AVE,,GA,30030,,404-377-6400,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
PUBLIX SUPER MARKET,,,,3535 PEACHTREE RD NE STE C,,GA,30326,,404-848-0344,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
POSTINO,,,,3655 ROSWELL RD NE,,GA,30342,,678-608-1955,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:02,Find Abita - Abita Beer
ELLA DINING ROOM AND BAR,,,,1131 K ST,,CA,95814,,916-443-3772,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
COIN OP GAME ROOM,,,,1107 9TH ST,,CA,95814,,916-446-4361,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
BEVMO!,,,,1700 J ST,,CA,95811,,916-502-9927,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
RIND,,,,1801 L ST STE 40,,CA,95811,,916-441-7463,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
FISH FACE POKE BAR,,,,1104 R ST STE 100,,CA,95811,,916-706-0605,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
TAPA THE WORLD,,,,2115 J ST STE 100,,CA,95816,,916-442-4353,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
SHAKE SHACK,,,,1710 R ST STE 190,,CA,95811,,279-321-4002,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
PARAGARYS BAR &amp; OVEN,,,,1401 28TH ST,,CA,95816,,916-457-5737,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
SACYARD TAP HOUSE,,,,1725 33RD ST,,CA,95816,,916-400-4708,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
BONNLAIR,,,,3651 J ST,,CA,95816,,916-455-7155,,,,,Business,,,,https://abita.com/find-abita?location=,,,,,Abita Bar and Store,,abita,,,,,,,,,2022-12-05 12:19:31,Find Abita - Abita Beer
